,CreditDebitIndicator,Limite_Credito,Perfil,Renda_Mensal,accountID,amount,transactionID,transactionInformation,valueDateTime
519,Debit,100000.0,conservador,5000.0,00711234511,488.21,83664.0,Aluguel,2019-11-25 07:00:00
520,Debit,100000.0,conservador,5000.0,00711234511,416.12,98125.0,Balada,2019-12-27 18:00:00
521,Debit,100000.0,conservador,5000.0,00711234511,253.66,33357.0,DOC,2019-05-27 12:00:00
522,Debit,100000.0,conservador,5000.0,00711234511,13.98,43070.0,Supermercado,2019-09-29 00:00:00
523,Debit,100000.0,conservador,5000.0,00711234511,254.68,55137.0,Farmacia,2019-05-02 23:00:00
524,Debit,100000.0,conservador,5000.0,00711234511,230.72,80190.0,Fatura,2019-06-30 23:00:00
525,Debit,100000.0,conservador,5000.0,00711234511,337.2,88637.0,Restaurante,2019-11-29 13:00:00
526,Debit,100000.0,conservador,5000.0,00711234511,265.08,30373.0,TED,2019-04-02 06:00:00
527,Debit,100000.0,conservador,5000.0,00711234511,278.57,35384.0,DOC,2019-04-09 20:00:00
528,Debit,100000.0,conservador,5000.0,00711234511,55.43,17824.0,Operadora de Telefone,2019-12-03 01:00:00
529,Debit,100000.0,conservador,5000.0,00711234511,474.22,63852.0,Curso,2020-01-05 08:00:00
530,Debit,100000.0,conservador,5000.0,00711234511,275.66,44009.0,Transferencia,2019-09-11 08:00:00
531,Debit,100000.0,conservador,5000.0,00711234511,286.71,56214.0,Farmacia,2019-10-13 21:00:00
532,Debit,100000.0,conservador,5000.0,00711234511,430.45,48181.0,Curso,2019-02-20 03:00:00
533,Debit,100000.0,conservador,5000.0,00711234511,297.96,18682.0,Mensalidade Academia,2019-06-01 15:00:00
534,Debit,100000.0,conservador,5000.0,00711234511,121.22,34293.0,Operadora de Telefone,2019-03-10 05:00:00
535,Debit,100000.0,conservador,5000.0,00711234511,229.58,55815.0,Pagamento,2019-05-17 23:00:00
536,Debit,100000.0,conservador,5000.0,00711234511,450.23,28709.0,Boleto,2019-06-22 05:00:00
537,Debit,100000.0,conservador,5000.0,00711234511,367.69,99975.0,Farmacia,2019-03-05 07:00:00
538,Debit,100000.0,conservador,5000.0,00711234511,78.93,49172.0,Boleto,2019-12-03 05:00:00
539,Debit,100000.0,conservador,5000.0,00711234511,442.95,27976.0,DOC,2020-01-30 16:00:00
540,Debit,100000.0,conservador,5000.0,00711234511,203.45,64875.0,Bar,2020-01-31 22:00:00
541,Debit,100000.0,conservador,5000.0,00711234511,74.88,25081.0,Serviços,2019-02-11 19:00:00
542,Debit,100000.0,conservador,5000.0,00711234511,459.02,25744.0,Aluguel,2019-10-04 00:00:00
543,Debit,100000.0,conservador,5000.0,00711234511,376.51,40079.0,Serviços de Streaming,2019-11-17 04:00:00
544,Debit,100000.0,conservador,5000.0,00711234511,147.98,59279.0,Serviços de Streaming,2019-11-08 14:00:00
545,Debit,100000.0,conservador,5000.0,00711234511,101.86,68693.0,Bar,2020-02-03 17:00:00
546,Debit,100000.0,conservador,5000.0,00711234511,384.54,17681.0,Agencia de Viagem,2019-09-10 22:00:00
547,Debit,100000.0,conservador,5000.0,00711234511,465.35,79334.0,TED,2019-02-17 15:00:00
548,Debit,100000.0,conservador,5000.0,00711234511,142.31,28237.0,Farmacia,2019-11-25 08:00:00
549,Debit,100000.0,conservador,5000.0,00711234511,482.59,69837.0,Aluguel,2019-06-24 14:00:00
550,Debit,100000.0,conservador,5000.0,00711234511,415.01,82360.0,Farmacia,2019-03-05 16:00:00
551,Debit,100000.0,conservador,5000.0,00711234511,138.13,18289.0,Agencia de Viagem,2019-06-05 00:00:00
552,Debit,100000.0,conservador,5000.0,00711234511,430.71,83094.0,Serviços,2020-01-19 20:00:00
553,Debit,100000.0,conservador,5000.0,00711234511,108.01,37383.0,Balada,2019-05-20 15:00:00
554,Debit,100000.0,conservador,5000.0,00711234511,191.2,93094.0,Hospital,2019-04-28 15:00:00
555,Debit,100000.0,conservador,5000.0,00711234511,277.25,61670.0,Pagamento,2019-07-07 22:00:00
556,Debit,100000.0,conservador,5000.0,00711234511,481.79,77682.0,Balada,2019-04-24 05:00:00
557,Debit,100000.0,conservador,5000.0,00711234511,369.31,22114.0,Bar,2019-08-25 07:00:00
558,Debit,100000.0,conservador,5000.0,00711234511,160.34,75602.0,DOC,2019-05-08 12:00:00
559,Debit,100000.0,conservador,5000.0,00711234511,436.42,11496.0,TED,2019-03-29 01:00:00
560,Debit,100000.0,conservador,5000.0,00711234511,490.21,31016.0,E-commerce,2019-10-09 07:00:00
561,Debit,100000.0,conservador,5000.0,00711234511,304.2,27078.0,Curso,2019-07-20 01:00:00
562,Debit,100000.0,conservador,5000.0,00711234511,186.23,92700.0,Serviços de Streaming,2019-07-26 20:00:00
563,Debit,100000.0,conservador,5000.0,00711234511,208.51,32464.0,Hospital,2019-04-29 15:00:00
564,Debit,100000.0,conservador,5000.0,00711234511,173.35,38107.0,Hospital,2020-02-14 15:00:00
565,Debit,100000.0,conservador,5000.0,00711234511,494.96,35629.0,Pagamento,2020-01-15 13:00:00
566,Debit,100000.0,conservador,5000.0,00711234511,206.91,40528.0,Fatura,2019-07-13 03:00:00
567,Debit,100000.0,conservador,5000.0,00711234511,18.03,32121.0,DOC,2019-08-20 13:00:00
568,Debit,100000.0,conservador,5000.0,00711234511,340.2,10748.0,Mensalidade Academia,2019-04-12 21:00:00
569,Debit,100000.0,conservador,5000.0,00711234511,71.22,75314.0,Agencia de Viagem,2020-02-17 01:00:00
570,Debit,100000.0,conservador,5000.0,00711234511,183.98,69802.0,Aluguel,2019-05-17 13:00:00
571,Debit,100000.0,conservador,5000.0,00711234511,425.64,59985.0,Fatura,2019-05-16 00:00:00
572,Debit,100000.0,conservador,5000.0,00711234511,284.77,73240.0,Restaurante,2019-10-15 19:00:00
573,Debit,100000.0,conservador,5000.0,00711234511,358.68,45136.0,TED,2019-11-18 21:00:00
574,Debit,100000.0,conservador,5000.0,00711234511,139.87,71371.0,Mensalidade Academia,2019-02-17 07:00:00
575,Debit,100000.0,conservador,5000.0,00711234511,329.3,78959.0,DOC,2020-02-20 09:00:00
576,Debit,100000.0,conservador,5000.0,00711234511,217.09,91362.0,Serviços,2019-07-17 09:00:00
577,Debit,100000.0,conservador,5000.0,00711234511,324.72,96478.0,Mensalidade Academia,2020-02-01 03:00:00
578,Debit,100000.0,conservador,5000.0,00711234511,377.77,38754.0,TED,2019-07-23 23:00:00
579,Debit,100000.0,conservador,5000.0,00711234511,383.25,77179.0,Supermercado,2019-10-25 14:00:00
580,Debit,100000.0,conservador,5000.0,00711234511,138.89,60300.0,Mensalidade Academia,2019-03-18 19:00:00
581,Debit,100000.0,conservador,5000.0,00711234511,197.46,29884.0,Fatura,2019-06-19 02:00:00
582,Debit,100000.0,conservador,5000.0,00711234511,246.27,35441.0,Supermercado,2019-02-15 09:00:00
583,Debit,100000.0,conservador,5000.0,00711234511,251.31,36903.0,Transferencia,2019-09-02 03:00:00
584,Debit,100000.0,conservador,5000.0,00711234511,233.47,43437.0,Bar,2019-09-03 21:00:00
585,Debit,100000.0,conservador,5000.0,00711234511,89.5,63758.0,Transferencia,2019-02-15 07:00:00
586,Debit,100000.0,conservador,5000.0,00711234511,499.5,10704.0,Operadora de Telefone,2019-06-27 22:00:00
587,Debit,100000.0,conservador,5000.0,00711234511,259.82,49193.0,Transferencia,2020-01-01 16:00:00
588,Debit,100000.0,conservador,5000.0,00711234511,231.09,21801.0,Boleto,2019-04-14 10:00:00
589,Debit,100000.0,conservador,5000.0,00711234511,486.55,63048.0,Operadora de Telefone,2019-04-07 04:00:00
590,Debit,100000.0,conservador,5000.0,00711234511,460.89,30857.0,Agencia de Viagem,2019-06-30 10:00:00
591,Debit,100000.0,conservador,5000.0,00711234511,336.74,32165.0,Supermercado,2019-12-31 00:00:00
592,Debit,100000.0,conservador,5000.0,00711234511,141.41,36851.0,Farmacia,2019-06-12 00:00:00
593,Debit,100000.0,conservador,5000.0,00711234511,266.88,21557.0,Serviços,2019-07-21 11:00:00
594,Debit,100000.0,conservador,5000.0,00711234511,66.65,35234.0,Fatura,2019-09-02 03:00:00
595,Debit,100000.0,conservador,5000.0,00711234511,64.5,14761.0,Mensalidade Academia,2020-02-14 21:00:00
596,Debit,100000.0,conservador,5000.0,00711234511,390.33,54458.0,Serviços,2020-02-27 07:00:00
597,Debit,100000.0,conservador,5000.0,00711234511,347.91,20942.0,Supermercado,2019-04-07 01:00:00
598,Debit,100000.0,conservador,5000.0,00711234511,246.44,25711.0,Mensalidade Academia,2020-01-05 14:00:00
599,Debit,100000.0,conservador,5000.0,00711234511,138.29,84097.0,Petshop,2019-09-01 21:00:00
600,Debit,100000.0,conservador,5000.0,00711234511,79.79,44209.0,Mensalidade Academia,2020-01-28 04:00:00
601,Debit,100000.0,conservador,5000.0,00711234511,161.42,10808.0,Serviços de Streaming,2019-12-09 16:00:00
602,Debit,100000.0,conservador,5000.0,00711234511,241.98,32388.0,E-commerce,2019-11-09 12:00:00
603,Debit,100000.0,conservador,5000.0,00711234511,456.21,93732.0,Curso,2020-01-28 14:00:00
604,Debit,100000.0,conservador,5000.0,00711234511,77.57,91613.0,Pagamento,2019-08-07 10:00:00
605,Debit,100000.0,conservador,5000.0,00711234511,175.31,54950.0,DOC,2019-07-26 06:00:00
606,Debit,100000.0,conservador,5000.0,00711234511,480.04,80099.0,Fatura,2020-01-14 03:00:00
607,Debit,100000.0,conservador,5000.0,00711234511,244.59,94636.0,Transferencia,2020-02-27 07:00:00
608,Debit,100000.0,conservador,5000.0,00711234511,352.4,71900.0,E-commerce,2019-04-21 23:00:00
609,Debit,100000.0,conservador,5000.0,00711234511,147.75,31783.0,Hospital,2019-02-17 07:00:00
610,Debit,100000.0,conservador,5000.0,00711234511,101.77,26220.0,Supermercado,2019-10-25 03:00:00
611,Debit,100000.0,conservador,5000.0,00711234511,445.77,25768.0,Agencia de Viagem,2020-01-09 20:00:00
612,Debit,100000.0,conservador,5000.0,00711234511,143.59,70450.0,Hospital,2020-01-22 01:00:00
613,Debit,100000.0,conservador,5000.0,00711234511,394.88,28611.0,Supermercado,2019-11-28 06:00:00
614,Debit,100000.0,conservador,5000.0,00711234511,160.86,83899.0,E-commerce,2019-02-06 17:00:00
615,Debit,100000.0,conservador,5000.0,00711234511,413.98,15692.0,Hospital,2019-12-17 02:00:00
616,Debit,100000.0,conservador,5000.0,00711234511,151.28,88619.0,Aluguel,2019-03-17 00:00:00
617,Debit,100000.0,conservador,5000.0,00711234511,111.83,72926.0,DOC,2019-10-28 03:00:00
618,Debit,100000.0,conservador,5000.0,00711234511,83.25,35253.0,E-commerce,2019-09-10 07:00:00
619,Debit,100000.0,conservador,5000.0,00711234511,20.52,61385.0,DOC,2019-09-11 15:00:00
620,Debit,100000.0,conservador,5000.0,00711234511,494.03,11892.0,DOC,2019-09-20 05:00:00
621,Debit,100000.0,conservador,5000.0,00711234511,436.16,32205.0,Curso,2020-01-12 07:00:00
622,Debit,100000.0,conservador,5000.0,00711234511,487.66,48173.0,TED,2019-07-08 18:00:00
623,Debit,100000.0,conservador,5000.0,00711234511,214.87,19037.0,TED,2020-01-05 15:00:00
624,Debit,100000.0,conservador,5000.0,00711234511,162.56,17996.0,Bar,2020-02-27 20:00:00
625,Debit,100000.0,conservador,5000.0,00711234511,26.59,24884.0,Hospital,2019-05-27 08:00:00
626,Debit,100000.0,conservador,5000.0,00711234511,451.21,77386.0,Serviços,2019-07-24 07:00:00
627,Debit,100000.0,conservador,5000.0,00711234511,357.89,52950.0,Pagamento,2019-08-06 06:00:00
628,Debit,100000.0,conservador,5000.0,00711234511,403.32,70076.0,Bar,2019-02-06 02:00:00
629,Debit,100000.0,conservador,5000.0,00711234511,309.84,17481.0,Serviços de Streaming,2019-12-28 02:00:00
630,Debit,100000.0,conservador,5000.0,00711234511,190.47,19602.0,Balada,2019-11-25 06:00:00
631,Debit,100000.0,conservador,5000.0,00711234511,410.69,88827.0,Transferencia,2019-07-26 04:00:00
632,Debit,100000.0,conservador,5000.0,00711234511,241.6,75715.0,Boleto,2019-09-28 16:00:00
633,Debit,100000.0,conservador,5000.0,00711234511,270.83,49674.0,Aluguel,2019-04-11 22:00:00
634,Debit,100000.0,conservador,5000.0,00711234511,263.2,97606.0,Fatura,2019-12-08 02:00:00
635,Debit,100000.0,conservador,5000.0,00711234511,410.56,91441.0,Boleto,2019-04-25 08:00:00
636,Debit,100000.0,conservador,5000.0,00711234511,389.23,39858.0,Bar,2019-06-08 11:00:00
637,Debit,100000.0,conservador,5000.0,00711234511,279.45,16344.0,Transferencia,2019-07-13 15:00:00
638,Debit,100000.0,conservador,5000.0,00711234511,386.28,49228.0,Operadora de Telefone,2020-02-29 15:00:00
639,Debit,100000.0,conservador,5000.0,00711234511,115.78,30410.0,Petshop,2019-02-06 03:00:00
640,Debit,100000.0,conservador,5000.0,00711234511,35.91,24176.0,Balada,2019-04-28 15:00:00
641,Debit,100000.0,conservador,5000.0,00711234511,209.89,31690.0,Curso,2019-10-09 21:00:00
642,Debit,100000.0,conservador,5000.0,00711234511,27.36,27657.0,DOC,2019-12-29 17:00:00
643,Debit,100000.0,conservador,5000.0,00711234511,27.67,21037.0,Supermercado,2019-07-12 02:00:00
644,Debit,100000.0,conservador,5000.0,00711234511,9.17,69371.0,Operadora de Telefone,2019-10-31 16:00:00
645,Debit,100000.0,conservador,5000.0,00711234511,30.17,92319.0,Supermercado,2019-08-31 12:00:00
646,Debit,100000.0,conservador,5000.0,00711234511,182.41,39791.0,Agencia de Viagem,2019-05-10 05:00:00
647,Debit,100000.0,conservador,5000.0,00711234511,66.05,55847.0,Mensalidade Academia,2019-11-12 21:00:00
648,Debit,100000.0,conservador,5000.0,00711234511,173.56,23409.0,Mensalidade Academia,2019-03-20 03:00:00
649,Debit,100000.0,conservador,5000.0,00711234511,174.81,24194.0,Agencia de Viagem,2019-07-22 14:00:00
650,Debit,100000.0,conservador,5000.0,00711234511,50.95,99561.0,DOC,2019-02-01 10:00:00
651,Debit,100000.0,conservador,5000.0,00711234511,178.26,80385.0,Pagamento,2020-02-29 06:00:00
652,Debit,100000.0,conservador,5000.0,00711234511,428.29,90166.0,Boleto,2019-08-14 23:00:00
653,Debit,100000.0,conservador,5000.0,00711234511,258.72,26118.0,Mensalidade Academia,2019-07-24 16:00:00
654,Debit,100000.0,conservador,5000.0,00711234511,295.28,16049.0,DOC,2019-05-26 11:00:00
655,Debit,100000.0,conservador,5000.0,00711234511,307.61,46851.0,Restaurante,2020-01-04 08:00:00
656,Debit,100000.0,conservador,5000.0,00711234511,236.32,56796.0,Serviços,2020-01-11 17:00:00
657,Debit,100000.0,conservador,5000.0,00711234511,76.34,76221.0,Serviços de Streaming,2019-08-26 10:00:00
658,Debit,100000.0,conservador,5000.0,00711234511,31.28,82702.0,Pagamento,2019-10-22 07:00:00
659,Debit,100000.0,conservador,5000.0,00711234511,418.56,25808.0,Transferencia,2019-04-09 05:00:00
660,Debit,100000.0,conservador,5000.0,00711234511,156.86,58298.0,Boleto,2020-02-18 10:00:00
661,Debit,100000.0,conservador,5000.0,00711234511,246.89,23742.0,Boleto,2019-11-03 09:00:00
662,Debit,100000.0,conservador,5000.0,00711234511,305.47,32638.0,Supermercado,2019-09-16 20:00:00
663,Debit,100000.0,conservador,5000.0,00711234511,452.87,26351.0,Operadora de Telefone,2019-06-29 11:00:00
664,Debit,100000.0,conservador,5000.0,00711234511,49.74,91526.0,E-commerce,2019-05-20 07:00:00
665,Debit,100000.0,conservador,5000.0,00711234511,301.49,11713.0,Bar,2020-02-03 14:00:00
666,Debit,100000.0,conservador,5000.0,00711234511,445.18,30072.0,TED,2019-10-01 17:00:00
667,Debit,100000.0,conservador,5000.0,00711234511,470.76,93774.0,Serviços,2019-04-25 06:00:00
668,Debit,100000.0,conservador,5000.0,00711234511,37.63,97752.0,Pagamento,2019-10-28 09:00:00
669,Debit,100000.0,conservador,5000.0,00711234511,172.53,16372.0,Petshop,2019-12-23 05:00:00
670,Debit,100000.0,conservador,5000.0,00711234511,396.82,56609.0,TED,2019-07-15 02:00:00
671,Debit,100000.0,conservador,5000.0,00711234511,58.13,15406.0,Aluguel,2019-12-31 16:00:00
672,Debit,100000.0,conservador,5000.0,00711234511,261.63,87706.0,Operadora de Telefone,2019-11-30 03:00:00
673,Debit,100000.0,conservador,5000.0,00711234511,52.93,94154.0,Balada,2019-11-03 00:00:00
674,Debit,100000.0,conservador,5000.0,00711234511,272.73,64438.0,Petshop,2019-04-04 00:00:00
675,Debit,100000.0,conservador,5000.0,00711234511,463.17,87474.0,Supermercado,2019-07-24 15:00:00
676,Debit,100000.0,conservador,5000.0,00711234511,157.71,61657.0,Farmacia,2020-01-21 22:00:00
677,Debit,100000.0,conservador,5000.0,00711234511,52.54,79967.0,Aluguel,2020-02-24 18:00:00
678,Debit,100000.0,conservador,5000.0,00711234511,483.69,90378.0,DOC,2019-03-24 16:00:00
679,Debit,100000.0,conservador,5000.0,00711234511,188.69,87008.0,TED,2019-12-06 19:00:00
680,Debit,100000.0,conservador,5000.0,00711234511,186.21,17742.0,Farmacia,2019-11-26 04:00:00
681,Debit,100000.0,conservador,5000.0,00711234511,263.42,55160.0,Serviços,2019-11-27 09:00:00
682,Debit,100000.0,conservador,5000.0,00711234511,454.32,88469.0,Balada,2020-01-23 03:00:00
683,Debit,100000.0,conservador,5000.0,00711234511,192.87,63301.0,Fatura,2020-02-05 08:00:00
684,Debit,100000.0,conservador,5000.0,00711234511,429.02,72032.0,Agencia de Viagem,2019-12-21 23:00:00
685,Debit,100000.0,conservador,5000.0,00711234511,57.57,37807.0,Petshop,2019-05-17 00:00:00
686,Debit,100000.0,conservador,5000.0,00711234511,141.05,89547.0,Serviços,2019-12-11 13:00:00
687,Debit,100000.0,conservador,5000.0,00711234511,373.86,60382.0,Serviços,2019-04-02 11:00:00
688,Debit,100000.0,conservador,5000.0,00711234511,232.89,98955.0,E-commerce,2020-01-22 21:00:00
689,Debit,100000.0,conservador,5000.0,00711234511,491.83,50723.0,Boleto,2019-04-09 17:00:00
690,Debit,100000.0,conservador,5000.0,00711234511,356.43,28975.0,Hospital,2019-04-06 06:00:00
691,Debit,100000.0,conservador,5000.0,00711234511,62.61,83793.0,Curso,2019-04-01 02:00:00
692,Debit,100000.0,conservador,5000.0,00711234511,293.46,40073.0,Aluguel,2019-05-01 08:00:00
693,Debit,100000.0,conservador,5000.0,00711234511,109.85,45321.0,E-commerce,2020-02-13 12:00:00
694,Debit,100000.0,conservador,5000.0,00711234511,369.21,21279.0,Supermercado,2019-03-08 06:00:00
695,Debit,100000.0,conservador,5000.0,00711234511,85.6,73406.0,Balada,2019-04-16 07:00:00
696,Debit,100000.0,conservador,5000.0,00711234511,448.9,73404.0,Transferencia,2019-06-27 15:00:00
697,Debit,100000.0,conservador,5000.0,00711234511,49.6,31730.0,Restaurante,2019-12-21 13:00:00
698,Debit,100000.0,conservador,5000.0,00711234511,286.6,96903.0,Bar,2019-04-30 07:00:00
699,Debit,100000.0,conservador,5000.0,00711234511,76.52,67897.0,E-commerce,2019-10-04 22:00:00
700,Debit,100000.0,conservador,5000.0,00711234511,489.74,96426.0,Fatura,2019-05-18 20:00:00
701,Debit,100000.0,conservador,5000.0,00711234511,100.09,50374.0,Aluguel,2019-05-03 09:00:00
702,Debit,100000.0,conservador,5000.0,00711234511,377.16,56475.0,Serviços,2019-08-24 03:00:00
703,Debit,100000.0,conservador,5000.0,00711234511,214.7,77824.0,Serviços de Streaming,2019-10-21 16:00:00
704,Debit,100000.0,conservador,5000.0,00711234511,202.86,58856.0,Petshop,2019-03-23 03:00:00
705,Debit,100000.0,conservador,5000.0,00711234511,134.69,11986.0,TED,2019-08-19 14:00:00
706,Debit,100000.0,conservador,5000.0,00711234511,471.56,41817.0,Farmacia,2019-07-05 22:00:00
707,Debit,100000.0,conservador,5000.0,00711234511,294.62,69266.0,Petshop,2019-10-08 03:00:00
708,Debit,100000.0,conservador,5000.0,00711234511,133.81,13616.0,DOC,2019-10-22 16:00:00
709,Debit,100000.0,conservador,5000.0,00711234511,143.01,32548.0,Bar,2019-07-19 12:00:00
710,Debit,100000.0,conservador,5000.0,00711234511,89.54,75764.0,Fatura,2019-10-12 12:00:00
711,Debit,100000.0,conservador,5000.0,00711234511,394.39,59462.0,Supermercado,2019-08-27 23:00:00
712,Debit,100000.0,conservador,5000.0,00711234511,211.97,52728.0,Pagamento,2019-12-04 16:00:00
713,Debit,100000.0,conservador,5000.0,00711234511,131.22,16430.0,Boleto,2019-12-08 13:00:00
714,Debit,100000.0,conservador,5000.0,00711234511,436.44,97886.0,E-commerce,2019-11-12 14:00:00
715,Debit,100000.0,conservador,5000.0,00711234511,17.5,97927.0,Mensalidade Academia,2019-05-14 12:00:00
716,Debit,100000.0,conservador,5000.0,00711234511,370.22,85898.0,E-commerce,2019-11-17 06:00:00
717,Debit,100000.0,conservador,5000.0,00711234511,383.24,17372.0,Curso,2020-01-28 00:00:00
718,Debit,100000.0,conservador,5000.0,00711234511,466.52,95001.0,Supermercado,2019-03-18 12:00:00
719,Debit,100000.0,conservador,5000.0,00711234511,427.01,89701.0,Curso,2019-11-26 19:00:00
720,Debit,100000.0,conservador,5000.0,00711234511,112.32,54601.0,TED,2020-02-11 14:00:00
721,Debit,100000.0,conservador,5000.0,00711234511,344.87,53840.0,Curso,2019-03-09 00:00:00
722,Debit,100000.0,conservador,5000.0,00711234511,301.92,97448.0,Boleto,2020-02-20 02:00:00
723,Debit,100000.0,conservador,5000.0,00711234511,365.26,84581.0,Balada,2019-11-17 13:00:00
724,Debit,100000.0,conservador,5000.0,00711234511,119.74,21352.0,Agencia de Viagem,2019-11-07 04:00:00
725,Debit,100000.0,conservador,5000.0,00711234511,371.43,74462.0,Supermercado,2019-09-15 17:00:00
726,Debit,100000.0,conservador,5000.0,00711234511,456.84,27553.0,Curso,2019-09-28 12:00:00
727,Debit,100000.0,conservador,5000.0,00711234511,77.84,51925.0,TED,2019-03-22 01:00:00
728,Debit,100000.0,conservador,5000.0,00711234511,26.01,24441.0,Mensalidade Academia,2019-03-13 14:00:00
729,Debit,100000.0,conservador,5000.0,00711234511,141.87,68432.0,Curso,2019-08-18 19:00:00
730,Debit,100000.0,conservador,5000.0,00711234511,122.84,93716.0,Aluguel,2019-05-13 03:00:00
731,Debit,100000.0,conservador,5000.0,00711234511,335.97,58249.0,Agencia de Viagem,2019-08-20 11:00:00
732,Debit,100000.0,conservador,5000.0,00711234511,325.92,61222.0,TED,2019-09-16 01:00:00
733,Debit,100000.0,conservador,5000.0,00711234511,352.74,33193.0,TED,2019-06-09 07:00:00
734,Debit,100000.0,conservador,5000.0,00711234511,408.17,57392.0,Serviços,2019-07-24 15:00:00
735,Debit,100000.0,conservador,5000.0,00711234511,371.11,56062.0,Pagamento,2019-04-13 17:00:00
736,Debit,100000.0,conservador,5000.0,00711234511,617.71,69519.0,Farmacia,2019-12-30 18:00:00
737,Debit,100000.0,conservador,5000.0,00711234511,557.06,32061.0,Balada,2020-01-12 20:00:00
738,Debit,100000.0,conservador,5000.0,00711234511,574.63,90418.0,Petshop,2019-06-21 07:00:00
739,Debit,100000.0,conservador,5000.0,00711234511,701.61,79613.0,Serviços,2019-04-25 07:00:00
740,Debit,100000.0,conservador,5000.0,00711234511,671.91,39315.0,Serviços,2019-12-12 22:00:00
741,Debit,100000.0,conservador,5000.0,00711234511,573.3,92304.0,Agencia de Viagem,2020-02-03 05:00:00
742,Debit,100000.0,conservador,5000.0,00711234511,898.34,55939.0,Restaurante,2019-11-26 18:00:00
743,Debit,100000.0,conservador,5000.0,00711234511,1063.31,88992.0,Serviços,2019-03-21 02:00:00
744,Debit,100000.0,conservador,5000.0,00711234511,906.48,81261.0,Mensalidade Academia,2019-11-17 04:00:00
745,Debit,100000.0,conservador,5000.0,00711234511,1124.78,57992.0,Transferencia,2019-03-14 01:00:00
746,Debit,100000.0,conservador,5000.0,00711234511,1106.69,72272.0,TED,2019-04-02 21:00:00
747,Debit,100000.0,conservador,5000.0,00711234511,819.56,58366.0,Supermercado,2019-02-02 10:00:00
748,Debit,100000.0,conservador,5000.0,00711234511,1061.99,29473.0,Balada,2019-04-16 11:00:00
749,Debit,100000.0,conservador,5000.0,00711234511,785.22,81279.0,Balada,2019-10-02 06:00:00
750,Debit,100000.0,conservador,5000.0,00711234511,753.76,42495.0,Operadora de Telefone,2020-02-10 01:00:00
751,Debit,100000.0,conservador,5000.0,00711234511,1348.54,15827.0,Bar,2019-06-14 18:00:00
752,Debit,100000.0,conservador,5000.0,00711234511,1187.46,49727.0,Farmacia,2019-03-06 23:00:00
753,Debit,100000.0,conservador,5000.0,00711234511,965.08,26156.0,Pagamento,2019-06-03 04:00:00
754,Debit,100000.0,conservador,5000.0,00711234511,919.45,67963.0,Agencia de Viagem,2019-06-03 18:00:00
755,Debit,100000.0,conservador,5000.0,00711234511,1049.56,60068.0,Supermercado,2019-05-31 06:00:00
756,Debit,100000.0,conservador,5000.0,00711234511,745.05,13522.0,Petshop,2019-08-04 04:00:00
757,Debit,100000.0,conservador,5000.0,00711234511,802.06,92129.0,Serviços,2019-08-04 10:00:00
758,Debit,100000.0,conservador,5000.0,00711234511,882.58,66986.0,Operadora de Telefone,2019-08-02 20:00:00
759,Debit,100000.0,conservador,5000.0,00711234511,951.46,99914.0,Aluguel,2019-05-06 20:00:00
760,Debit,100000.0,conservador,5000.0,00711234511,738.74,53460.0,Farmacia,2019-03-04 03:00:00
761,Debit,100000.0,conservador,5000.0,00711234511,1491.89,94119.0,Agencia de Viagem,2019-10-11 01:00:00
762,Debit,100000.0,conservador,5000.0,00711234511,1478.19,90656.0,Mensalidade Academia,2019-06-03 03:00:00
763,Debit,100000.0,conservador,5000.0,00711234511,501.71,81789.0,Serviços de Streaming,2019-02-22 11:00:00
764,Debit,100000.0,conservador,5000.0,00711234511,787.39,55040.0,Restaurante,2020-01-19 17:00:00
765,Debit,100000.0,conservador,5000.0,00711234511,1077.73,77988.0,Farmacia,2019-04-29 16:00:00
766,Debit,100000.0,conservador,5000.0,00711234511,755.99,61417.0,Bar,2019-09-21 05:00:00
767,Debit,100000.0,conservador,5000.0,00711234511,669.01,15019.0,Operadora de Telefone,2019-04-26 21:00:00
768,Debit,100000.0,conservador,5000.0,00711234511,506.64,40886.0,Farmacia,2020-02-09 19:00:00
769,Debit,100000.0,conservador,5000.0,00711234511,545.18,84577.0,DOC,2019-04-01 16:00:00
770,Debit,100000.0,conservador,5000.0,00711234511,1475.48,93934.0,Supermercado,2019-03-05 16:00:00
771,Debit,100000.0,conservador,5000.0,00711234511,991.55,21294.0,Petshop,2020-02-03 12:00:00
772,Debit,100000.0,conservador,5000.0,00711234511,790.79,40725.0,Serviços de Streaming,2019-05-01 06:00:00
773,Debit,100000.0,conservador,5000.0,00711234511,557.12,16094.0,Aluguel,2019-03-19 21:00:00
774,Debit,100000.0,conservador,5000.0,00711234511,669.17,72584.0,Operadora de Telefone,2019-12-14 23:00:00
775,Debit,100000.0,conservador,5000.0,00711234511,644.51,58307.0,Operadora de Telefone,2019-11-18 21:00:00
776,Debit,100000.0,conservador,5000.0,00711234511,1362.53,27895.0,Farmacia,2019-03-30 10:00:00
777,Debit,100000.0,conservador,5000.0,00711234511,2478.47,42735.0,TED,2019-09-25 16:00:00
778,Debit,100000.0,conservador,5000.0,00711234511,3076.89,97534.0,Restaurante,2019-09-12 03:00:00
779,Debit,100000.0,conservador,5000.0,00711234511,1851.02,92182.0,Curso,2019-05-27 20:00:00
780,Debit,100000.0,conservador,5000.0,00711234511,2886.32,19912.0,Balada,2019-07-17 07:00:00
781,Debit,100000.0,conservador,5000.0,00711234511,3376.36,27584.0,Boleto,2019-07-17 02:00:00
